Language,Section,Title,PDF_URL,Version,Date,Corrections_URL,Status,Notes
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 1,krama pAtam TS 1.2 Sanskrit,https://vedavms.in/docs/TSK1-Kramam/TS%201.2%20Kramam%20Sanskrit.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.2%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 1,krama pAtam TS 1.3 Sanskrit,https://vedavms.in/docs/TSK1-Kramam/TS%201.3%20Kramam%20Sanskrit.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.3%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 1,krama pAtam TS 1.4 Sanskrit,https://vedavms.in/docs/TSK1-Kramam/TS%201.4%20Kramam%20Sanskrit.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.4%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 1,krama pAtam TS 1.5 Sanskrit,https://vedavms.in/docs/TSK1-Kramam/TS%201.5%20Kramam%20Sanskrit.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.5%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 1,krama pAtam TS 1.6 Sanskrit,https://vedavms.in/docs/TSK1-Kramam/TS%201.6%20Kramam%20Sanskrit.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.6%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 1,krama pAtam TS 1.7 Sanskrit,https://vedavms.in/docs/TSK1-Kramam/TS%201.7%20Kramam%20Sanskrit.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.7%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 1,krama pAtam TS 1.8 Sanskrit,https://vedavms.in/docs/TSK1-Kramam/TS%201.8%20Kramam%20Sanskrit.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.8%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 2,krama pAtam TS 2.1 Sanskrit,https://vedavms.in/docs/TSK2-Kramam/TS%202.1%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.1%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 2,krama pAtam TS 2.2 Sanskrit,https://vedavms.in/docs/TSK2-Kramam/TS%202.2%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.2%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 2,krama pAtam TS 2.3 Sanskrit,https://vedavms.in/docs/TSK2-Kramam/TS%202.3%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.3%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 2,krama pAtam TS 2.4 Sanskrit,https://vedavms.in/docs/TSK2-Kramam/TS%202.4%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.4%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 2,krama pAtam TS 2.5 Sanskrit,https://vedavms.in/docs/TSK2-Kramam/TS%202.5%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.5%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 2,krama pAtam TS 2.6 Sanskrit,https://vedavms.in/docs/TSK2-Kramam/TS%202.6%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.6%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 3,krama pAtam TS 3.1 Sanskrit,https://vedavms.in/docs/TSK3-Kramam/TS%203.1%20Kramam%20Sanskrit.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.1%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 3,krama pAtam TS 3.2 Sanskrit,https://vedavms.in/docs/TSK3-Kramam/TS%203.2%20Kramam%20Sanskrit.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.2%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 3,krama pAtam TS 3.3 Sanskrit,https://vedavms.in/docs/TSK3-Kramam/TS%203.3%20Kramam%20Sanskrit.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.3%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 3,krama pAtam TS 3.4 Sanskrit,https://vedavms.in/docs/TSK3-Kramam/TS%203.4%20Kramam%20Sanskrit.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.4%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 3,krama pAtam TS 3.5 Sanskrit,https://vedavms.in/docs/TSK3-Kramam/TS%203.5%20Kramam%20Sanskrit.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.5%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 4,krama pAtam TS 4.1 Sanskrit,https://vedavms.in/docs/TSK4-Kramam/TS%204.1%20Kramam%20Sanskrit.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.1%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 4,krama pAtam TS 4.2 Sanskrit,https://vedavms.in/docs/TSK4-Kramam/TS%204.2%20Kramam%20Sanskrit.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.2%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 4,krama pAtam TS 4.3 Sanskrit,https://vedavms.in/docs/TSK4-Kramam/TS%204.3%20Kramam%20Sanskrit.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.3%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 4,krama pAtam TS 4.4 Sanskrit,https://vedavms.in/docs/TSK4-Kramam/TS%204.4%20Kramam%20Sanskrit.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.4%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 4,krama pAtam TS 4.5 Sanskrit,https://vedavms.in/docs/TSK4-Kramam/TS%204.5%20Kramam%20Sanskrit.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.5%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 4,krama pAtam TS 4.6 Sanskrit,https://vedavms.in/docs/TSK4-Kramam/TS%204.6%20Kramam%20Sanskrit.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.6%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 4,krama pAtam TS 4.7 Sanskrit,https://vedavms.in/docs/TSK4-Kramam/TS%204.7%20Kramam%20Sanskrit.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.7%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 5,krama pAtam TS 5.1 Sanskrit,https://vedavms.in/docs/TSK5-Kramam/TS%205.1%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.1%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 5,krama pAtam TS 5.2 Sanskrit,https://vedavms.in/docs/TSK5-Kramam/TS%205.2%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.2%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 5,krama pAtam TS 5.3 Sanskrit,https://vedavms.in/docs/TSK5-Kramam/TS%205.3%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.3%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 5,krama pAtam TS 5.4 Sanskrit,https://vedavms.in/docs/TSK5-Kramam/TS%205.4%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.4%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 5,krama pAtam TS 5.5 Sanskrit,https://vedavms.in/docs/TSK5-Kramam/TS%205.5%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.5%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 5,krama pAtam TS 5.6 Sanskrit,https://vedavms.in/docs/TSK5-Kramam/TS%205.6%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.6%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 5,krama pAtam TS 5.7 Sanskrit,https://vedavms.in/docs/TSK5-Kramam/TS%205.7%20Kramam%20Sanskrit.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.7%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 6,krama pAtam TS 6.1 Sanskrit,https://vedavms.in/docs/TSK6-Kramam/TS%206.1%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.1%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 6,krama pAtam TS 6.2 Sanskrit,https://vedavms.in/docs/TSK6-Kramam/TS%206.2%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.2%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 6,krama pAtam TS 6.3 Sanskrit,https://vedavms.in/docs/TSK6-Kramam/TS%206.3%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.3%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 6,krama pAtam TS 6.4 Sanskrit,https://vedavms.in/docs/TSK6-Kramam/TS%206.4%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.4%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 6,krama pAtam TS 6.5 Sanskrit,https://vedavms.in/docs/TSK6-Kramam/TS%206.5%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.5%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 6,krama pAtam TS 6.6 Sanskrit,https://vedavms.in/docs/TSK6-Kramam/TS%206.6%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.6%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 7,krama pAtam TS 7.1 Sanskrit,https://vedavms.in/docs/TSK7-Kramam/TS%207.1%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.1%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 7,krama pAtam TS 7.2 Sanskrit,https://vedavms.in/docs/TSK7-Kramam/TS%207.2%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.2%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 7,krama pAtam TS 7.3 Sanskrit,https://vedavms.in/docs/TSK7-Kramam/TS%207.3%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.3%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 7,krama pAtam TS 7.4 Sanskrit,https://vedavms.in/docs/TSK7-Kramam/TS%207.4%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.4%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Sanskrit,TaittirIya SamhitA krama pAtam — Kandam 7,krama pAtam TS 7.5 Sanskrit,https://vedavms.in/docs/TSK7-Kramam/TS%207.5%20Kramam%20Sanskrit.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.5%20Sanskrit%20Krama%20paatam%20corrections.pdf,Active,
Tamil,Vedic Books by Subject,1) Shanti Japam - Tamil,https://vedavms.in/docs/Shanti-Japam/Shanti%20Japam%20Tamil.pdf,V5.0,"Sep 30, 2025",https://vedavms.in/docs/Shanti-Japam/Shanti%20Japam%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,"2) TaittirIyOpanishat,ArunapraSnam,Trinaaciketam - Tamil",https://vedavms.in/docs/TU/Taittiriya%20Upanishad%20Tamil.pdf,V3.3,"Jul 31, 2022",https://vedavms.in/docs/TU/TU%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,2A) Surya namaskara mantrA - Tamil,https://vedavms.in/docs/TU/Surya%20Namaskaram%20Tamil.pdf,V0.0,"Nov 30, 2021",https://vedavms.in/docs/TU/Surya%20Namaskaram%20Tamil%20corrections.pdf,Active,
Tamil,Vedic Books by Subject,3) Udaka Shanti - Tamil,https://vedavms.in/docs/US/Udaka%20Shanti%20Tamil.pdf,V4.2,"Jul 31, 2022",https://vedavms.in/docs/US/US%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,3A) Udaka Shanti - Tamil with anuShangam in Continuous Text,https://vedavms.in/docs/US/Udaka%20Shanti%20Tamil%20ASCT.pdf,,"Jul 31, 2022",,Active,
Tamil,Vedic Books by Subject,3B) Udaka Shanti - Tamil with only anuShangam,https://vedavms.in/docs/US/Udaka%20Shanti%20Tamil%20OAS.pdf,,"Jul 31, 2022",,Active,
Tamil,Vedic Books by Subject,3C) Udaka Shanti - Tamil without anuShangam,https://vedavms.in/docs/US/Udaka%20Shanti%20Tamil%20WOAS.pdf,,"Jul 31, 2022",,Active,
Tamil,Vedic Books by Subject,4) Siva stuti - Tamil,https://vedavms.in/docs/Shiva-Stuti/Siva%20Stuti%20Tamil.pdf,V4.1,"Aug 31, 2022",https://vedavms.in/docs/Shiva-Stuti/Siva%20Stuti%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,"5) acCidram, aSvamedham & kAThakam - Tamil",https://vedavms.in/docs/TB/TB%203.7-3.12%20Tamil.pdf,,"Nov 30, 2024",https://vedavms.in/docs/TB/TB%203.7-3.12%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,6) aBISravaNam - Tamil,https://vedavms.in/docs/abhishravaNa/abhishravaNam%20Tamil.pdf,,"Sep 30, 2022",https://vedavms.in/docs/abhishravaNa/abhishravaNam%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,7) Chamaka Ghanam - Tamil,https://vedavms.in/docs/Ghanam/Chamaka%20Ghanam%20Tamil.pdf,V2.0,"Nov 30, 2025",https://vedavms.in/docs/Ghanam/Chamaka%20Ghanam%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,8) Chamaka Jatai - Tami,https://vedavms.in/docs/Ghanam/Chamaka%20Jatai%20Tamil.pdf,V2.0,"Nov 30, 2025",https://vedavms.in/docs/Ghanam/Chamaka%20Jatai%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,9) Rudra Ghanam - Tamil,https://vedavms.in/docs/Ghanam/Rudra%20Ghanam%20Tamil.pdf,V2.0,"Nov 30, 2025",https://vedavms.in/docs/Ghanam/Rudra%20Ghanam%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,10) Rudra Jatai - Tamil,https://vedavms.in/docs/Ghanam/Rudra%20Jatai%20Tamil.pdf,V2.0,"Nov 30, 2025",https://vedavms.in/docs/Ghanam/Rudra%20Jatai%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,11) EkAgni KAndam -(with Padam) Tamil,https://vedavms.in/docs/ekAgni/Ekaagni%20Kaandam%20Tamil.pdf,,"Oct 31, 2025",https://vedavms.in/docs/ekAgni/Ekaagni%20Kaandam%20Tamil%20Corrections.pdf,Active,
Tamil,Vedic Books by Subject,12) Svasti VAchanam - Tamil,https://vedavms.in/docs/Veda-SIRAS/Svastivachanam%20Tamil.pdf,,,,Active,
Tamil,Vedic Books by Subject,13) Rudra Kramam - Tamil Column,https://vedavms.in/docs/Shiva-Stuti/Rudra%20Kramam%20Tamil%20Column.pdf,,"Aug 31, 2022",,Active,
Tamil,Vedic Books by Subject,14) Chamaka Kramam - Tamil Column,https://vedavms.in/docs/Shiva-Stuti/Chamaka%20Kramam%20Tamil%20Column.pdf,,"Aug 31, 2022",,Active,
Tamil,Vedic Books by Subject,15) KalyaNa ASeervada Mantras - Tamil,https://vedavms.in/docs/TB/Kalyana%20Asheervadams-Tamil.pdf,,"Sep 30, 2024",,Active,
Tamil,TaittirIya SamhitA,TaittirIya samhitA - kAnDAm 1- Tamil,https://vedavms.in/docs/TS/TS%201%20Tamil.pdf,V3.1,"Jul 31, 2025",https://vedavms.in/docs/TS/TS%201%20Tamil%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya samhitA -kAnDAm 2- Tamil,https://vedavms.in/docs/TS/TS%202%20Tamil.pdf,V2.0,"Jun 30, 2024",https://vedavms.in/docs/TS/TS%202%20Tamil%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya samhitA - kAnDAm 3- Tamil,https://vedavms.in/docs/TS/TS%203%20Tamil.pdf,V2.0,"Jun 30, 2024",https://vedavms.in/docs/TS/TS%203%20Tamil%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya samhitA - kAnDAm 4- Tamil Delta Jan2026,https://vedavms.in/docs/TS/TS%204%20Tamil.pdf,V2.0,"Jun 30, 2024",https://vedavms.in/docs/TS/TS%204%20Tamil%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya samhitA - kAnDAm 5- Tamil,https://vedavms.in/docs/TS/TS%205%20Tamil.pdf,V2.0,"May 31, 2025",https://vedavms.in/docs/TS/TS%205%20Tamil%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya samhitA - kAnDAm 6- Tamil,https://vedavms.in/docs/TS/TS%206%20Tamil.pdf,V2.0,"Apr 30, 2026",https://vedavms.in/docs/TS/TS%206%20Tamil%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya samhitA - kAnDAm 7- Tamil,https://vedavms.in/docs/TS/TS%207%20Tamil.pdf,V1.1,"Sep 30, 2021",https://vedavms.in/docs/TS/TS%207%20Tamil%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya samhitA - First and Last Panchati - Tamil,https://vedavms.in/docs/TS/TS%20First%20and%20last%20Panchati%20-%20Tamil.pdf,V0.0,"Jun 30, 2025",,Active,
Tamil,TaittirIya SamhitA,TaittirIya BrAhmaNam aShtakam 1 - prapAtakam 1- 4 - Tamil,https://vedavms.in/docs/TB/TB%201.1-1.4%20Tamil.pdf,V3.0,"Apr 30, 2025",https://vedavms.in/docs/TB/TB%201.1-1.4%20Tamil%20corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya BrAhmaNam aShtakam 1 - prapAtakam 5- 8 - Tamil,https://vedavms.in/docs/TB/TB%201.5-1.8%20Tamil.pdf,V3.0,"Apr 30, 2025",https://vedavms.in/docs/TB/TB%201.5-1.8%20Tamil%20corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya BrAhmaNam aShtakam 2 - prapAtakam 1- 4 - Tamil,https://vedavms.in/docs/TB/TB%202.1-2.4%20Tamil.pdf,V3.0,"Nov 30, 2025",https://vedavms.in/docs/TB/TB%202.1-2.4%20Tamil%20corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya BrAhmaNam aShtakam 2 - prapAtakam 5- 8 - Tamil,https://vedavms.in/docs/TB/TB%202.5-2.8%20Tamil.pdf,V3.0,"Nov 30, 2025",https://vedavms.in/docs/TB/TB%202.5-2.8%20Tamil%20corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya BrAhmaNam aShtakam 3 - prapAtakam 1- 6 - Tamil,https://vedavms.in/docs/TB/TB%203.1-3.6%20Tamil.pdf,V3.0,"Feb 28, 2026",https://vedavms.in/docs/TB/TB%203.1-3.6%20Tamil%20corrections.pdf,Active,
Tamil,TaittirIya SamhitA,"TB 3.7-3,12 Tamil Corrections",https://vedavms.in/docs/TB/TB%203.7-3.12%20Tamil%20corrections.pdf,,"Aug 31, 2026",,Active,
Tamil,TaittirIya SamhitA,TaittirIya Aranyakam - prapAtakam 1- 4 - Tamil,https://vedavms.in/docs/TA/TA%201-4%20Tamil.pdf,V2.0,"Apr 30, 2025",https://vedavms.in/docs/TA/TA%201-4%20Tamil%20corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya Aranyakam - prapAtakam 5- 6 - Tamil,https://vedavms.in/docs/TA/TA%205-6%20Tamil.pdf,V2.0,"Sep 30, 2025",https://vedavms.in/docs/TA/TA%205-6%20Tamil%20corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya Aranyakam - prapAtakam 7- 8 - Tamil,https://vedavms.in/docs/TA/TA%207-8%20Tamil.pdf,V1.0,"Mar 31, 2020",https://vedavms.in/docs/TA/TA%207-8%20Tamil%20corrections.pdf,Active,
Tamil,TaittirIya SamhitA,TaittirIya Aranyakam Comparison of Different Publications,https://vedavms.in/docs/TA/Comparison%20TA-Tamil.pdf,,,,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 1,SamhitA pada pAtam TS 1.1 Tamil,https://vedavms.in/docs/TS1-Padam/TS%201.1%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jul 31, 2025",https://vedavms.in/docs/TS1-Padam/TS%201.1%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 1,SamhitA pada pAtam TS 1.2 Tamil,https://vedavms.in/docs/TS1-Padam/TS%201.2%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jul 31, 2025",https://vedavms.in/docs/TS1-Padam/TS%201.2%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 1,SamhitA pada pAtam TS 1.3 Tamil,https://vedavms.in/docs/TS1-Padam/TS%201.3%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jul 31, 2025",https://vedavms.in/docs/TS1-Padam/TS%201.3%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 1,SamhitA pada pAtam TS 1.4 Tamil,https://vedavms.in/docs/TS1-Padam/TS%201.4%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jul 31, 2025",https://vedavms.in/docs/TS1-Padam/TS%201.4%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 1,SamhitA pada pAtam TS 1.5 Tamil,https://vedavms.in/docs/TS1-Padam/TS%201.5%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jul 31, 2025",https://vedavms.in/docs/TS1-Padam/TS%201.5%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 1,SamhitA pada pAtam TS 1.6 Tamil,https://vedavms.in/docs/TS1-Padam/TS%201.6%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jul 31, 2025",https://vedavms.in/docs/TS1-Padam/TS%201.6%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 1,SamhitA pada pAtam TS 1.7 Tamil,https://vedavms.in/docs/TS1-Padam/TS%201.7%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jul 31, 2025",https://vedavms.in/docs/TS1-Padam/TS%201.7%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 1,SamhitA pada pAtam TS 1.8 Tamil,https://vedavms.in/docs/TS1-Padam/TS%201.8%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jul 31, 2025",https://vedavms.in/docs/TS1-Padam/TS%201.8%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 2,SamhitA pada pAtam TS 2.1 Tamil,https://vedavms.in/docs/TS2-Padam/TS%202.1%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jun 30, 2024",https://vedavms.in/docs/TS2-Padam/TS%202.1%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
Tamil,TaittirIya SamhitA pada pAtam — Kandam 2,SamhitA pada pAtam TS 2.2 Tamil,https://vedavms.in/docs/TS2-Padam/TS%202.2%20Tamil%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jun 30, 2024",https://vedavms.in/docs/TS2-Padam/TS%202.2%20Tamil%20Pada%20Paatam%20Corrections.pdf,Active,
